title,label
Factbox: Trump plan to dismantle 'Dreamer' program draws strong responses,1
 Donald Trump Has Become So Toxic That He Can’t Even Find People To Work For Him (DETAILS),0
"In China's 'democracy village', no one wants to talk any more",1
Putin to meet Erdogan in Ankara on Sept 28: Kremlin,1
CNN HACK ATTEMPTS “GOTCHA” Moment With Trump…Immediately Regrets It [VIDEO],0
"WOW! ALEX JONES Releases Secretly Recorded Interview With Megyn Kelly: “I’ve never done this in 22 years, I’ve never recorded another journalist, but I knew it was a fraud, that it was lie” [VIDEO]",0
 WATCH: Cruz Is Grabbing Delegates From Trump And Trump Supporters Are FREAKING OUT Like This,0
Maine Democratic lawmaker blasted for threatening post about Trump,1
Around one million rally for Catalan independence from Spain,1
Exclusive: Trump says he thought being president would be easier than his old life,1
Hurricane Irma kills at least eight in Saint Martin: Minister,1
"Trump seeks to ax Appalachia economic programs, causing worry in coal country",1
Trump backs surveillance of mosques despite criticism of rhetoric,1
German court sentences 88-year-old Holocaust denier to jail,1
"Philippines doctor linked to New York attack plot a 'regular, generous guy'",1
CSU nominates right-winger as candidate for Bavaria state premier,1
Fifteen dead in food aid stampede in Morocco: ministry,1
Britain asks for U.N. Security Council to discuss Myanmar violence,1
"A North Korea nuclear test over the Pacific? Logical, terrifying",1
France and Qatar sign deals worth 12 billion euros: Macron,1
California or bust? Clinton hopes to strike gold in pivotal vote,1
Germany says worried about new generation of Islamic State recruits,1
" Trump Viciously Attacks Reporter For Cornering Him, Denies Telling Comey To Leave Flynn Alone (VIDEO)",0
Trump to name Goldman executive Cohn to key economic post,1
One-time Trump adviser Page sees opportunities in Russia,1
Court allows Democratic states to defend Obamacare payments,1
NEW YORK OFFICIALS Confirm Donald Trump’s Claim Of Celebrations After 9/11 [Video],0
"Syrian government returns to Geneva talks, Western envoys skeptical",1
Saudi women rejoice at end of driving ban long backed by clerics,1
"U.S. looks to Facebook, private groups to battle online extremism",1
Trump says debt ceiling 'mess' could have been avoided: Twitter,1
White House says will work with Rubio on child tax credit,1
Investor Carl Icahn steps down as adviser to President Trump,1
"Threats cannot help resolve Korean peninsula situation, China says",1
 McConnell Says He’ll Obstruct ANY Effort To Hire Independent Special Prosecutor,0
Trump advisers to meet Tuesday to discuss Paris climate agreement,1
Senate approves Trump administration job for author of 'torture' memos,1
Palestinian gunman kills three Israeli guards at West Bank settlement,1
House Democratic leader Pelosi says intel panel chief should recuse himself,1
Callista Gingrich becomes Trump's envoy to pope as differences mount,1
U.S. condemns arrest of Istanbul consulate worker,1
Democrats want strong response to intel report on 2016 election,1
Macron lawmaker wants 'rich list' study amid wealth tax unease,1
China's Communist Party says still talking to North Korean counterpart,1
Vote plus marathon spells super-busy Sunday for Berlin police,1
Nepal votes in landmark poll; army blames rogue Maoists for blasts,1
"Henningsen: ‘Trump Challenging Sacred Cows of US Foreign Policy, But for How Long?’",0
 Watch Trump’s Campaign Manager Crash And Burn While Claiming Trump Doesn’t Lie (VIDEO),0
"Serbian, U.S. paratroopers to earn 'wings' during bilateral military exercise",1
Senate bill would cut Medicaid spending 35 percent in 2036: budget analyst,1
"Russian, Iranian diplomats to discuss Iran nuclear deal this week: Ifax",1
"Kerry warns of 'authoritarian populism,' takes jab at Trump tweets",1
NATO chief says Europe has interest in helping Afghanistan,1
THE ULTIMATE COMMUNITY ORGANIZER: IS YOUR NEIGHBORHOOD TOO WHITE? IS IT TOO RICH? Obama Plans To ‘Fix’ Them Using Government to Force Diversity,0
Singaporean blogger released after winning U.S. ruling for asylum,1
India drags feet on GM mustard permit amid powerful opposition,1
"Trump can't stop American progress on climate, Al Gore tells Cannes",1
House tax panel chair says expects vote on plan next week,1
Protests called after Porto court agrees woman's adultery was factor in attack,1
Turkey's Erdogan rebuffs NATO apology over 'enemy poster',1
British PM May says lawmakers to vote on final Brexit deal,1
Show #137 – SUNDAY WIRE: ‘Eyes on the Matrix’ with ACR’s Hesher and Shawn Helton,0
Anti-Trump Protesters Scream Profanities at FOX News in Segment on Peaceful Protests,0
 George Takei Just Shook Washington To Its Core; The Reason Will Make Team Trump FURIOUS (DETAILS),0
Vietnam finds misconduct in city that will host APEC summit,1
Pilgrims return to Mecca as haj winds down without incident,1
Iran tells France's Macron not to 'blindly follow' Trump,1
New York City reaches agreement on $82.1 billion FY 2017 budget,1
Virginia ex-governor takes corruption appeal to U.S. top court,1
Senate aims for a 'skinny' Obamacare repeal as other options fail,1
LIBERAL LUNATIC Who Threatened to “Kill” Republican Senator Gets a Dose of Karma,0
Hundreds rally in France to protest sexual harassment after Weinstein scandal,1
Yemen humanitarian situation likely to worsen with Saleh death: Mattis,1
China's Xi tells Trump that North Korea nuclear issue must be solved via talks,1
Exclusive: Skeptical Trump says would renegotiate global climate deal,1
Senate Republican leader says still aiming for long-term government funding bill,1
California senate approves bill ending mandatory prostitution sentences,1
How Trump crushed naysayers with a coalition of the forgotten,1
Californians seek pot of gold in marijuana legalization,1
"Kidnapped U.S.-Canadian couple, three children freed in Pakistan",1
Up to UK to find concrete proposals over Brexit/Irish border issues: Macron,1
HOW OBAMA’S NEW DOJ PLANS TO BYPASS CONGRESS TO IMPLEMENT GUN CONTROL,0
'Reality' of 9/11 report less damaging than rumors: U.S. Democrat,1
Trump to order departments to beef up cyber security,1
U.S. House tax chief says state income tax deduction will not remain,1
"Red Cross appeals for keeping Yemen borders open to food, medicines",1
 Man Gets 25-50 Years In Prison After Son Is Fatally Shot By Sister With His Unsecured Gun,0
Trump considering Rep. Hensarling for Treasury secretary: WSJ,1
Trump administration touts plans to reduce regulation,1
Explosion wounds five Bahraini policemen: agency,1
AMAZING! HOLLYWOOD ACTOR GIVES Passionate Rant On American Patriotism: “We should all know a hell of a lot more than that” [Video],0
Factbox: Five facts about ex-Trump security aide Michael Flynn,1
Senate approves major tax cuts in victory for Trump,1
"As Brexit deal takes shape, Juncker to meet MEPs",1
Philippines warns against lone wolf attacks after Marawi victory,1
Catalan separatists march in Brussels,1
"Attack on Libyan crude pipeline cuts output by up to 100,000 bpd",1
South Africa's Zuma says supports 'people of Zimbabwe',1
Guantanamo shrinking but Obama goal of closing prison still elusive,1
 Store Owner Where Alton Sterling Was Killed Suing Baton Rouge Police,0
"Rohingya refugees 'drained' by trauma, says U.N. refugee chief",1
FCC head silent on Trump comment about pulling broadcast licenses,1
"Contenders, picks for key jobs in Trump's administration",1
Red Cross says staff member killed in South Sudan ambush,1
Mali president wants U.S. to reverse Chad travel ban,1
 Trump Threw Mar-A-Lago Fundraiser For Woman At The Center Of Bribery Scandal,0
Soccer player Messi prison sentence lifted in exchange for fine,1
U.S. Senate intelligence panel wants to speak to Donald Trump Jr. - NBC,1
JUST IN: Anti-Putin Banker Claims Firm Tied To Clinton Campaign Assisted Russians In Effort ‘To Have Me Imprisoned And Killed’,0
"Saudi Arabia, U.S. play down reports of curbs on military support",1
"Under Trump plan, refugees from 11 countries face additional U.S. barriers",1
UK PM May says Brexit talks have been at times tough but made progress,1
"Japan air force drills with U.S. bombers, stealth fighters near Korean peninsula",1
 Mike Pence Just Crashed And Burned In HUMILIATING ‘Morning Joe’ Interview (VIDEO),0
Russia-backed Syrian congress postponed: Turkish presidential spokesman,1
Trump pressures Democrats on Obamacare to get border wall deal,1
IMF's Lipton says Ukraine risks going backwards,1
DETECTIVE ON SETH RICH Murder Mystery Drops Shocking News [Video],0
"Asked about Russia sanctions, Trump says 'we ought to get on with our lives'",1
U.S. Republicans expected to unveil healthcare bill this week,1
Sanders supporters' courtship of Clinton superdelegates may be backfiring,1
U.S. envoy says expects Russia to maintain big presence in Syria,1
Islamic State releases video it says shows two Russians captured in Syria,1
"Children, teenagers among wounded Rohingya in crammed Bangladesh hospital",1
" Hillary Boils The GOP’s Entire Problem Down To A Single, Brilliant Sentence",0
Dublin rejects British proposal for post-Brexit Irish border,1
"Renzi congratulates Trump, says Italy friendship with U.S. solid",1
 Desperate Republicans Are Begging Documented Liars From Fake News Network To Testify On Benghazi,0
U.S. House passes sanctions on Iran-backed Hezbollah,1
U.N. refugee commissioner says Australia must stop 'unfolding humanitarian crisis' in PNG,1
Trump Cabinet's First World problem: omitting a few million here and there,1
Thailand's political activity ban stays for now: PM,1
Exclusive: Turkey to deploy troops inside Syria's Idlib - Erdogan,1
Germany: A lot of Brexit work remains even if talks enter phase two,1
" If You Vote Hillary In 2016, Look Who May Be Headed To The Supreme Court",0
"Responding to criticism, Trump calls on Justice Ginsburg to resign",1
"Twitter employee briefly shuts Trump account, putting controls in question",1
Trump voter fraud official announces bid for Kansas governor,1
First lady Melania plays tourist as Trump departs Beijing,1
Kurds block Iraqi forces' access to Kirkuk oil fields; Iran shuts border crossings,1
GUN CONTROL FOR KIDS: [Video] 13 Yr Old Told To Remove “Battlefield Cross For Fallen Soldiers” T-shirt Or Face Suspension,0
Trump tweets about Russia probe spark warnings from lawmakers,1
ADMIRAL “ACE” LYONS: “Why would an American President embrace the Muslim Brotherhood?” [Video],0
 Low-Income Renters Lose Their Homes To Rich People Because Their Neighborhood Is Trendy,0
U.S. panel urges probe on whether China weakening U.S. militarily,1
Trump's crisis spurs talk of White House departures,1
U.N. aid chief appeals for full lifting of Yemen blockade,1
HIDDEN CAMERA Shows How Illegal Aliens Steal Jobs From Americans…How They Really Feel About Competing With American Citizens For Jobs [VIDEO],0
"Kenya police use teargas, shoot in air during opposition march",1
Gruesome Uganda murders put police role in the public dock,1
Indian court acquits all accused in 2G telecoms case,1
Judge blocks latest Trump curbs on people entering United States,1
New Slovak education minister appointed after coalition crisis,1
Tillerson urges return to civilian rule in Zimbabwe,1
WOW! HUNGARY and ISRAEL Just Labeled Hungarian Born-Jew George Soros An ENEMY OF THE STATE…Will The U.S. Follow?,0
South Africa's new ANC leader Ramaphosa aims to fight corruption,1
Highlights: The Trump presidency on March 19 at 6:50 p.m. EDT,1
Trump donates first-quarter salary to National Park Service,1
Snap of Clinton reading Pence email headline goes viral,1
 Remember When Bernie Sanders Was Literally Slapped In The Face By The Establishment? (VIDEO),0
Congressional panel calls for U.S. women's history museum,1
"U.S. directly communicating with North Korea, seeks dialogue",1
Silicon Valley mostly quiet in internet surveillance debate in Congress,1
BLACK TRUMP SUPPORTER Goes On Tirade Over CNN’s Support For Radical Islam At #MarchAgainstSharia [VIDEO],0
Mississippi governor to join suit against Obama transgender policy,1
"Putin, on Iraqi Kurdistan, says Moscow handles situation with care",1
U.S. senator probes Pentagon on Russian source code reviews,1
 Black Voter SCHOOLS Trump And Republican Party For Their Pathetic Outreach Effort,0
Qatar Says Trump wants to fix Gulf crisis with dialogue,1
Madrid representative in Catalonia apologizes for police violence during independence vote,1
SWEET SMELL OF REVENGE: Farmer Sprays Manure On Oscar Winning Actress And Film Crew During Fracking Protest On His Land [VIDEO],0
"Abandoned by tourists, Bali town counts cost of Indonesia volcano",1
"Factbox: Trump on Twitter (Feb 1) - Rex Tillerson, Iran, Australia",1
"Chinese state tabloid warns Trump, end one China policy and China will take revenge",1
"Republican rift widens as Trump declines to endorse Ryan, McCain",1
Islamic State raises stakes with Egypt mosque attack,1
U.S. intelligence chief not ready to identify source of Democratic email hack,1
"Trump hotels reach deal with unions, ending labor board cases",1
Official candidate seen ahead in Buenos Aires Senate race: poll,1
"Trump fights for healthcare bill, makes headway with conservatives",1
Britain to submit 'Brexit bill' proposal before December EU meeting,1
"Factbox: Trump on Twitter (July 25) - Jeff Sessions, ObamaCare, trade deal",1
U.S. court rejects NJ Senator Menendez's bid to end corruption case,1
Donald Trump & Hillary Clinton: Defensive Realist vs. War Hawk?,0
 ‘Daily Show’ DESTROYS Transphobic Republicans For Their Ridiculous Bathroom Bills (VIDEO),0
Suspected Islamist arrested after knife attack near Tunis parliament,1
Abadi says Iraq to act soon over border areas in stand-off with Kurds,1
Russia says still likely to back Paris climate deal despite U.S. withdrawal,1
"Only 'miracles' can move Brexit talks forward by October, EU tells Britain",1
Florida legislature approves controversial abortion restrictions,1
U.S. jets fire flares to warn Russian jets in Syria,1
USTR nominee: 'awaiting instructions' from Trump on EXIM Bank,1
Kosovo calls for inquiry after citizens jailed in Macedonia,1
Trump says to decide on running mate by week's end: Washington Post,1
LIBERAL HACK ALEC BALDWIN Performed Rank Trump-Bashing Skit Last Night…Baldwin Is No Saint!,0
U.S. House Democratic leader blames Russians for 'electronic Watergate',1
Turkish police arrest 15 senior military officers in Gulen probe: Anadolu,1
German conservative suggests job move for veteran finance min Schaeuble,1
Obama urges Israel end occupation and Palestinians accept Israel,1
"North Korea says sanctions hurting women, children",1
Splits on Italian right buoy opponents as campaigning starts,1
Trump names White House budget director Mulvaney acting head of consumer agency,1
U.S. State Department questions Gulf motives on Qatar boycott,1
Trump's wife seeks to soften his image at raucous Republican convention,1
Belgian trial of Paris attacker Abdeslam postponed: court,1
"BREAKING: EMERGENCY Room Doctor In Dearborn, MI Hospital Arrested, Charged With Genital Mutilation Of 6-8 Yr Old Girls [VIDEO]",0
Nine killed as burqa-clad Taliban attack Pakistani college,1
Democrats amass support to force showdown over Trump Supreme Court pick,1
" Trump Has A SICKENING, Hypocritical Message For Black Lives Matter: Stop Being So ‘Divisive’ (VIDEO)",0
"Syrian migrant tells Germans: Cherish your democracy, go vote!",1
OBAMA’S ARROGANCE: WATCH As He Admonishes Reporter For Asking If He Was “Content” With 4 Americans Held In Iran Jail [VIDEO],0
China calls for peaceful Zimbabwe resolution under legal framework,1
Trump says Democratic leaders should come to White House to negotiate healthcare deal,1
"Trump proposes deep U.S. spending cuts in Mexico, Central America",1
Syrian government denies U.N. chemical attack report,1
Michael Douglas urges Obama to think of his legacy at Hiroshima,1
Senate to vote on motion to proceed on tax bill: lawmaker,1
Obama to Asians worried about U.S. election: It's going to be OK,1
China conducts 'island encirclement' patrols near Taiwan,1
Texas House passes 'bathroom bill' targeting public schools,1
UK believes tax laws compatible with EU rules: PM May's spokeswoman,1
Factbox: Turkey's collapsing EU membership bid,1
Brexit bill gets bigger as euro strengthens,1
"U.N. probes alleged abduction of North Korean restaurant workers, official says",1
 Jeb Bush Confronted On Why He Wanted Rubio For VP In 2012 – Gives Worst Answer EVER (VIDEO),0
White House lawyer Cobb predicts quick end to Mueller probe,1
Trump announces push to speed up 'desperately-needed infrastructure',1
"Factbox: Trump on Twitter (Aug 1) - Stock market, Fake Media",1
Trump administration's Africa policy in focus at AGOA trade talks,1
Fox News Republican debate draws biggest audience of 2016 contests,1
 WATCH: Paul Ryan Reveals This Really Weird Reason He Hated President Obama’s SOTU Speech (VIDEO),0
Iran bans oil refinery products traffic with Iraqi Kurdistan: report,1
Yemen's Saleh keeps friend and foe guessing after skirmish with Houthi allies,1
TOP DEMOCRAT ACTIVIST WHO LAUNCHED ONLINE CAMPAIGN TO THREATEN AND BULLY 12 YR OLD CONSERVATIVE Is Facing Charges [Video],0
U.S. says 'administrative error' blocked Indonesia military chief's travel,1
Czech election front-runner likely to put stamp on state-owned CEZ,1
"South Sudan commander on trial for rape, murder of aid workers found dead",1
German police arrest alleged Islamic State militant in ice rink truck attack plot,1
Kuwait says GCC to keep operating despite Qatar crisis,1
OBAMA’S COMMUNIST ENVIRONMENTAL ARM Tells Kids How To Reduce Their “Carbon Footprint” This Christmas,0
Turkey ready to cooperate with Iraq against Kurdish militants: foreign ministry,1
"After U.S. visit, South Sudan's Kiir orders unhindered aid access",1
Milestones in the Supreme Court immigration case,1
Virginia governor signs gun law compromise measures,1
TRUMP SUPPORTER Assaulted Outside Rally In San Jose…Media Silent [Video],0
"Bernie Sanders action toy slouches, points and raises lots of cash ",1
"Britain's May, party leaders agree to tackle sexual harassment with new measures",1
Factbox - Big-ticket items at center of Congress funding battle,1
New Trump immigration order will remove Iraq from list of banned countries: AP,1
Britain must stay in EU's single market after Brexit: Labour lawmakers,1
Catalan leader Puigdemont to address Catalan parliament on Tuesday evening,1
Cholera claims unborn children as epidemic spreads Yemen misery,1
German voters punish FDP leader for coalition walkout: poll,1
Colombia urgently crafting law to allow crime gangs to surrender,1
Voter confidence in UK handling of Brexit ebbs away: ORB poll,1
London to set Northern Ireland budget as direct rule looms,1
3 MILLION ILLEGAL ALIENS Under Investigation For Voting…After Obama Told Them It Was Ok,0
Trump Commerce nominee Ross to sell private equity firm stake,1
New Zealand kingmaker party to hold key board meeting on Monday,1
Naked Trump statues draw dozens of onlookers in U.S. cities,1
U.S. files suit against DynCorp International over Iraq contract,1
Bangladesh destroys boats ferrying Rohingya from Myanmar,1
Ceasefire deal sealed for rebel pocket near Damascus,1
France's Macron plans end to retire-young rail pensions,1
Tensions rise at North Dakota pipeline as Trump set to take White House,1
KRISPY KREME Worker REFUSES To Serve Cop: ” I don’t do the POlice”,0
'Die is cast': EU refrains from late appeal to Trump on climate,1
Mattis signs orders to send additional troops to Afghanistan,1
Mexico President Pena Nieto says optimistic about U.S. relationship,1
BREAKING! WIKILEAKS EMAIL Shows Bill Clinton Allegedly Sexually Abused His 3rd COUSIN While She Babysat Chelsea,0
House will likely need to vote again on tax bill: Republican leader,1
State Department says FBI has not approached it in renewed email probe,1
Wreck of WWI German 'U-boat' submarine found off Belgium,1
Israeli army chief says ready to share information with Saudi Arabia,1
McCain warns Iraq against misuse of U.S. arms against Kurds,1
North Korea seen moving missiles from development center: South Korean broadcaster,1
Congress readies votes Friday on bill to avert government shutdown,1
House Speaker Ryan says U.S. sanctions against Russia should stay,1
Bosnian Croat war crimes convict dies after taking 'poison' in U.N. court,1
U.S. lawmakers propose making it easier to meet auto fuel rules,1
Second phase of Brexit talks will be harder than first: EU's Juncker,1
Qatar foreign minister decries 'reckless leadership' in region,1
Trump says thinks Republicans have the votes to pass tax reform: Fox Business interview,1
U.S. renews call for Cambodia to release opposition leader from prison,1
U.S. senators seek ban on pesticide chlorpyrifos,1
Trump administration's NAFTA demands make sense: Union Pacific CEO,1
"Trump touched us inappropriately, two women tell New York Times",1
Trump says discussed forming cyber security unit with Putin,1
Comey to be pressed on whether Trump interfered with Russia probe,1
" WATCH: Arnold Schwarzenegger Just BURNED Trump Over ‘The Apprentice,’ And It Is GOLDEN",0
Freedom or 'fool's errand'? D.C. to vote on statehood referendum,1
HERE’S HOW THE CLINTONS’ Free Private Jet Scam Works: “It’s highly illegal”,0
White House pledges aid to help Chicago quell violence,1
"Too late, Theresa - Brexit offer to EU citizens leaves many cold",1
China says North Korea situation shows importance of Iran nuclear deal: state media,1
JUDGE NAPOLITANO AGREES WITH TRUMP: AG Sessions Shouldn’t Have Recused Himself [Video],0
Ukraine president: reforms to get harder as elections approach,1
Tillerson says does not agree with Trump comments on nuclear arms,1
 WATCH: Anderson Cooper STUPEFIES Trump’s Campaign Manager With A Preschool Math Lesson,0
U.S. House may be near deal on stalled Russia sanctions bill,1
White House names retired Air Force general as first cyber security chief,1
 CBS Reporter Assaulted By Cops At Cancelled UIC Trump Rally (VIDEO),0
Zimbabwe opposition leader 'baffled' by Mugabe decision to stay,1
NEW YORK TIMES Publishes Trump Tax Return From 20 Years Ago…TRUMP FIRES BACK!,0
"CBO estimates ending Obamacare mandate would increase uninsured, premiums",1
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants,0
Draft U.N. blacklist names Saudi coalition for killing children in Yemen,1
Nigeria jails 45 Boko Haram suspects in mass trial held in secret,1
 Bernie Sanders’ Takedown Of Donald Trump’s ‘Greatness’ Is Absolutely Hysterical (VIDEO),0
Witness says injured in stampede at London station: Reuters reporter,1
"Ahead of Trump's visit to Philippines, a big thumbs up from U.S. veterans",1
Lebanon's Aoun says PM Hariri's freedom restricted in Riyadh,1
Danish police identify torso as missing submarine journalist,1
Group of U.S. lawmakers launch new drive on sentencing reform,1
TRUMP WARNED AMERICANS We’d Be “Sick Of Winning”…CNN Cries Trump Is Making Stock Market Rise Too Much…Could Hurt His Chances For Re-election [VIDEO],0
"Kenyan lecturers end strike, say deal reached with government",1
"Factbox: Trump on Twitter (Jan 31) - Pelosi, Democrats, Gorsuch",1
 Student Haz A Sad After Everyone Mocks Him For His Trump Hat (VIDEO),0
North Korea seen moving ICBM-grade rocket towards west coast: media,1
"Abe, Trump agree to raise pressure on North Korea: Japan government",1
WATCH TV NEWS CREW GO UNDERCOVER: “Homeless” Taking Credit Cards? Panhandlers Living In High Rent Neighborhoods?,0
EU's Tusk says ready to ramp up sanctions against North Korea,1
The growth of Syria's humanitarian crisis,1
Pro-Trump group ad seeks to pit Michelle Obama against Clinton,1
 GOP Forgets Something EXTREMELY Crucial As They Celebrate Blocking Obama’s Overtime Rule,0
 Former Tea Party Congressman Brought In Court In Shackles And Handcuffs On Felony Charge,0
Search for missing Argentine submarine reaches 'critical phase',1
 Man Falsely ID’d As Dallas Shooter Says Cops Lied to Him: ‘The System Was Trying To Get Me’ (VIDEO),0
Congressman wants Homeland Security to address SAT cheating overseas,1
USDA disavows gag-order emailed to scientific research unit,1
 Tina Fey And Rachel Maddow Go Head To Head On ‘The Tonight Show’ (VIDEO),0
Russia: U.S. military drills likely aimed at provoking N.Korea,1
Trump says illegal migrants brought as children 'shouldn't be worried',1
Castro meets North Korea minister amid hope Cuba can defuse tensions,1
"Mattis seeks Indian role in Afghanistan, vows to fight militant shelters",1
EU ready for climate leadership in case of U.S. withdrawal from Paris deal,1
President Trump to attend Paris July 14 celebrations,1
Kushner looks for buyers for New York Observer: report,1
 Trump Confidante Confirms: The Donald Doesn’t Want To Be President Anymore,0
"In South Korea, daily stresses outweigh North Korea missile worries",1
"After insult, U.S. and Clinton call for Duterte to show respect",1
Trump administration open to additional strikes on Syria: White House,1
"Trump attorney disputes Comey testimony, slams leak",1
"Factbox: Trump tax plan stumbles on local tax deduction, 401(k)",1
"Trump declares end to 'war on coal,' but utilities aren't listening",1
U.S. Justice Department to cities: Focus on crime committed by illegal immigrants,1
Factbox: Who's in? Who's out? China's Communist Party Central Committee,1
Republican U.S. presidential hopefuls say Zika quarantine may be needed,1
Palestinian billionaire Masri back in Jordan after release in Saudi Arabia: family source,1
South Africa's opposition asks court to force disclosure of Zuma's legal costs,1
Republican Senator Paul threatens 'no' vote on budget plan,1
Trump would favor Senate rule change if Supreme Court choice blocked,1
Trump's tax cut proposal shines light on MLPs,1
YIKES! WATCH CONSERVATIVE HOST EMBARRASS Trump-Hater On FOX “Outnumbered” Show,0
Senate's McConnell still looking at Saudi 9/11 lawsuit bill,1
"UK PM Cameron says Trump policy on Muslims is wrong, will not apologize",1
Argentina abandons rescue mission for crew of missing submarine,1
"Al Gore says Trump driving, not weakening, climate change momentum",1
Iran's defense minister to visit Russia soon: RIA,1
Hezbollah leader says Israeli war with Lebanon unlikely,1
NYC mayor warns Trump: 'stop and frisk' will make things worse,1
U.S. House panel says its Russia probe continues after political feud,1
U.S. consumer financial protection chief defends agency before Congress,1
"WATCH: PEGGY HUBBARD Defends Trump…Talks About Being Attacked Because She Defended Confederate Statues: “Antifa and Black Lives Matter showed up with weapons, wanting a fight”",0
Trump campaign star Conway named as his presidential counselor,1
Senate shelves disaster aid bill until next month,1
"In Kenya, polarizing election re-run rekindles ethnic tensions",1
(VIDEO) OBAMA ON LETTERMAN: “WE IGNORE POCKETS OF POVERTY” BUT OBAMA’S STIMULUS GAVE $1.8 BILLION TO BALTIMORE,0
Trump backers sue San Jose for allowing 'mob' assault,1
Turkey detains seven people over explosion at Tupras refinery: NTV,1
" Karma Comes For Trump, Congressional Committees Want To See Comey ‘Tapes’ (TWEETS)",0
Portugal government survives no confidence vote over fires,1
Protesters storm Kurdistan parliament after Barzani announces resignation,1
Tens of thousands march for abortion rights in Ireland,1
U.S. appoints new top official at Havana embassy as tensions flare,1
Irma creates bittersweet travel bonus for luckier Caribbean islands,1
"Lawsuit filed over Baltimore primary election, citing irregularities",1
Israel defence minister says hopes Palestinian protests waning,1
 Former Secretary Of Defense Has Some SCATHING Words For “Unqualified And Unfit” Trump (TWEET),0
"U.S. internet firms ask Trump to support encryption, ease regulations",1
Danish submarine owner admits dismembering body of Swedish journalist: police,1
"Saudis set $500 billion plan to develop border region with Jordan, Egypt",1
Appeals court delays release of NJ's 'Bridgegate' co-conspirators list,1
UNREAL! DEMOTED DEPUTY AG Bailed On Being Interviewed By Senate Intelligence Committee Today,0
"House lifts block on Google-hosted apps, Yahoo Mail remains blacklisted",1
OBAMA’S JUSTICE DEPT. GRANTS IMMUNITY To Staffer Who Set Up Clinton E-Mail Server,0
"Exclusive: Cameroonian troops entered Nigeria without seeking authorization, sources in Nigeria say",1
Trump taps Fed centrist Powell to lead U.S. central bank,1
"TRUMP MIC DROP MOMENT From 60 Minutes Interview: “I’m very good at this, it’s called construction”",0
"In crucial vote, Hillary Clinton fails to rally women to her history-making bid",1
Japan refueling U.S. missile defense ships keeping watch on North Korean threat: source,1
Hardline preacher finds refuge in Malaysia as politicized Islam grows,1
"In challenge to Trump, 17 Republicans join fight against global warming",1
Republicans seek special counsel's removal from Russia probe,1
U.N. aid chief appeals for full lifting of Yemen blockade,1
Spy agencies concerned about possible U.S. election hacks: NSA chief,1
U.S. voters want leader to end advantage of rich and powerful: Reuters/Ipsos poll,1
EU not working on 'no deal' scenario for Brexit,1
"Comey talks 'real world,' meets protests at black university",1
PRESIDENT TRUMP’S NEW CHIEF OF STAFF Wants His Boss To Stop Tweeting…But Only About One Thing,0
 Late Night Hosts Out Of New York City Utterly CRUCIFY Ted Cruz For Being There (VIDEO),0
France's Le Drian says China is 'well placed to push' North Korea to talks,1
Senator Schumer expects 'mainstream nominee' for Supreme Court,1
Trump administration has found only $20 million in existing funds for wall,1
Tanks seen heading toward Zimbabwe capital: witnesses,1
Ex-U.S. House Speaker Hastert released from Minnesota prison,1
Trump opposes undermining Japan's control of disputed islands: U.S. official,1
Trump ban on transgender service members alarms some military officers,1
Zimbabwe army detains finance minister: government source,1
Spain sacks Catalan government after independence declaration,1
Factbox: Legal issues in Supreme Court immigration case,1
China's Xi: stable development of China-U.S. economic ties to drive global growth,1
" Donald Trump: President Obama Is ‘Founder Of ISIS,’ Honored By Terrorists (VIDEO)",0
Clinton leads Trump by five points in White House race: Reuters/Ipsos,1
"Obama, Putin talk about Syria and Ukraine in quick summit meet",1
"Factbox: May's Brexit plan passes parliamentary test, more to come",1
Kansas House fails in attempt to override Medicaid veto,1
Suicide bomber kills six people in central Somalia: police,1
Germany may 'rethink' Turkey ties after two more Germans detained: Merkel,1
"Obama: Trump displays ignorance, seeks tweets over solutions",1
"U.S. trial of Turkish banker not legal, should be ended: Turkish minister",1
Kenya opposition supporters urged to boycott three companies,1
Fighting in Libyan capital closes airport,1
"U.S. military can withstand the sage grouse, lawmakers say",1
Senate sets votes on competing Zika funding plans,1
Trump said 'we'll see' when asked whether U.S. would attack North Korea,1
Quick debt limit move needed as tax receipts slow: Pelosi,1
Goldman's Blankfein criticizes U.S decision to leave Paris climate deal,1
PRESIDENT TRUMP Turns C-PAC Into T-PAC: “Era of empty talk is over…I’m Not Representing the Globe; I’m Representing Your Country” [VIDEO],0
"Trump on Twitter (Dec 21) - Tax Cuts, Home sales",1
Kremlin says it has no compromising dossier on Trump,1
(VIDEO) OBAMA THROWS AMERICA UNDER THE BUS…AGAIN,0
Trump says Puerto Rico's debt will have to be wiped out,1
Majority of U.S. Senate backs disaster aid bill,1
"U.S. threatens South Sudan action, Russia warns against U.N. measures",1
Fear and loathing in South Korea as university exam postponed by quake,1
U.S. Congress secures health benefits for coal miners,1
U.N. welcomes move by Libya to help find refugee solutions,1
" Instead Of Tip, ‘Christian’ Trump Supporter Leaves Waitress UNBELIEVABLY Sexist Note (IMAGE)",0
CLASSLESS HOLLYWOOD LIB ADDRESSES THOUSANDS AT COMMENCEMENT SPEECH…Drops “F-Bomb” In Whiny Opening Line,0
French Foreign Minister says Trump's handling of China 'not very clever',1
