article,label
" After Sex Scandal Allegations, Ted Cruz Unleashes Colossally Pathetic Hissy Fit On Facebook",0
Saudi Arabia condemns Trump decision to recognize Jerusalem as capital of Israel,1
HOLLYWOOD ‘HAS BEEN’ HYPOCRITE Danny DeVito Tells America: “We Are A Bunch Of Racists” [VIDEO],0
 Trump Accidentally Says He Wants Single Payer In Latest Tweet – Twitter Lets Him Know (TWEETS),0
LEO DITCHES HILLARY: Shady Excuse Doesn’t Fly In DiCaprio Fundraiser Cancellation,0
 GOP Forgets Something EXTREMELY Crucial As They Celebrate Blocking Obama’s Overtime Rule,0
LOL! Clinton News Network (CNN) SHUT DOWN At Trump Rally By Pro-Trump Deplorables [VIDEO],0
CLINTON CHARITIES RAKED IN TAXPAYER DOLLARS IN THE MILLIONS,0
"Stung by reputation, Taiwan looks to turn corner on money laundering",1
EXPLODING AFRICAN REFUGEE POPULATION STRESSING WELFARE SYSTEM IN MINNESOTA Are Sending Millions Of Dollars Back To Africa,0
 Trump Jr. Throws Temper Tantrum While Comey Testifies That His Dad Obstructed Justice,0
Kushner to make statement to the press after speaking to lawmakers,1
“Unvetted” Illegals Turn Germany Into A Third-World Trash Heap…Sound Familiar? [Video],0
 WATCH: Jake Tapper STUNNED Into Disbelief Listening To Sean Spicer Whine That Press Says ‘Ban’,0
 Dem Challenger To Paul Ryan Has Raised A Massive Amount Of Money In The Last 24 hours,0
WATCH: TED CRUZ SKEWERS DEMS for Hypocritical Questioning of Supreme Court Nominee [Video],0
CLINTON ABRUPTLY Cancels Plans To Go to Charlotte On Sunday…Gives Lame Excuse,0
U.S. lawmakers propose making it easier to meet auto fuel rules,1
" OOPS: Hypocrite Trump Accuses Amazon Of Not Paying Taxes, Except They Do",0
JUST IN: NYC TERRORIST Allegedly Entered U.S. On NY Democrat Senator Chuck Schumer’s ‘DIVERSITY VISA” Program,0
 Republican Senators Don’t Want Ted Cruz Anywhere Near Their Re-Election Campaigns,0
DISMISSED: Trump Fires Scandal Plagued FBI Director James Comey – What Does It Mean?,0
 ‘Pissed As Hell’ Oregon Rancher FURIOUS At Bundy Militia: ‘This Is My Home!’ (VIDEO),0
NO “Dead broke” LESBIANS ALLOWED…,0
DEPLORABLES UNITE! ONE MORE DAY: “We will no longer surrender this country or its people to the false song of globalism!” [Video],0
BREAKING: WHY DID MASSACHUSETTS OFFICIALS WAIT SO LONG To Release This Video Showing Thug Shooting Police Officer In Face? [VIDEO],0
WORLD’S MOST FAMOUS VICTIMS Purchase Stunning Number Of Luxury Homes…Not A Bad Payout For A Couple Who Divided Our Nation,0
NFL LEGEND Who Supported Hillary Leaves CNN Host Speechless Over Praise For Trump…People Who “called him names when he won”…”He reached back and brought them along with him. He held no grudges”[VIDEO],0
BINGO! Judge Napolitano: New Emails Found on Weiner’s Computer Will Lead to Clinton Indictment [Video],0
 Lindsey Graham Sends A Final ‘F*** You’ To Trump As He Announces Who He Voted For (TWEETS),0
Anti-Trump protesters: patchwork of people and Facebook pages,1
"A MUST WATCH VIDEO: STEVE BANNON “If you think they’re going to give you your country back without a fight, you’re sadly mistaken.”",0
Border without doctors? South Koreans urge more funding for trauma care after defector drama,1
“GUATEMALAN” MAN DIES After Falling Into WASTE GRINDER At Meat Plant…Former Worker Claims They Hire “90% Illegal Aliens”…Including “10-12 Yr Old Kids”,0
“White people are born into not being human” – BLM Activist Lectures A Room Full Of White Women [Video],0
(VIDEO) CLINTON FOUNDATION HOSTS FUNDRAISERS ‘WITH GREAT SECRECY’ IN HUMAN RIGHTS VIOLATING COUNTRIES,0
" Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",0
SAY WHAT?! Muslim Women Can Now Cover Their Faces For License Picture In Obama’s Home State Of Illinois,0
Brazil seeks to revoke asylum of Italian ex-guerrilla convicted of murder,1
Trump Posed For Pic With Two Kids And Everyone Immediately Noticed One Shocking Thing In It,0
Lack of clear UK stance making Brexit talks tough: French PM,1
 Trump Trolls Turn On GOP Moderates: ‘You’re Gonna Get Primaried’,0
JAMES O’KEEFE Gives #VeryFakeNewsCNN Advance Notice: “A Few Hundred Hours” Of “Secretly Recorded Material” From Inside The Network…#CNNLeaks,0
DIRTY POOL! FBI AND DOJ Just Affirmed They Spied On Trump WITHOUT Proving Dossier’s Authenticity,0
ESPIONAGE ACT VIOLATION? HILLARY EXPOSES Names Of Hidden Intelligence Officials In Emails Through “Gross Negligence”,0
Assange: ‘Crazed Clinton Campaign Tried to Hack WikiLeaks’,0
Norway to appoint first woman foreign minister: reports,1
 Newt Gingrich Admits Trump Is No Longer Draining The Swamp,0
MCCAIN NEEDS TO GO! Makes Claim That Trump Is Trying To Be A Dictator But Was Silent On Obama,0
Is Conservative Firebrand Laura Ingraham Joining Fox News?,0
House Democrats rally to protect Special Counsel Mueller,1
ONE IMAGE PERFECTLY Captures Who’s Really Behind The Trump-Russian Collusion “Investigation”,0
ANTI-GUN Zealot KATIE COURIC Hit With $12 MILLION Defamation Lawsuit By 2nd Amendment Group [VIDEO],0
"Trump pressures Lockheed, says told Boeing to price out fighter aircraft",1
Austrian far-right leader says has ruled out Brexit-style vote,1
 Foreign Governments Have Been Giving Elections To Republicans For Decades,0
Iran's Larijani says Tehran has a plan if U.S. withdraws from nuclear pact: Ifax,1
Trump's son-in-law Kushner to become senior White House adviser,1
Leading Democrat: Critics can't conclude Trump is impaired,1
OBAMA FAN CLUB PRESIDENT GEORGE CLOONEY Tells France: “There’s Not Going To Be A President Trump” [VIDEO],0
Son Of Egyptian Immigrants Hopes To Become FIRST MUSLIM GOVERNOR In U.S…Will Push For “Sanctuary State”,0
THE LOST VIDEO: Watch MSNBC’S Mika Shamelessly Flirt With Donald Trump [VIDEO],0
Security for Trump's summer visit ruffles tranquil New Jersey town,1
"U.S. Democrat Bernie Sanders wins Alaska, Washington, Hawaii caucuses",1
 Trump Staff Hangs Absurdly Offensive Abraham Lincoln Banner In Mar-A-Lago Dining Room,0
 Trump’s Friend Snaps Pic With Guy Holding ‘Nuclear Football’ And Identifies Him On Facebook (SCREENSHOTS),0
CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?,0
SEWER WORKER DIES After Muslim Doctors REFUSE To Help Him,0
"U.S. Senate's Reid, in last round, jabs outside money in Nevada succession fight",1
McCain’s Mad World and The Cancer of Conflict,0
 Fox News Despicably Blames THIS For The Belgium Attacks Instead Of The Terrorists (VIDEO),0
NEW FINDINGS SHOW TWO IMPORTANT Words Were Deleted From Cowardly Comey’s Remarks About Hillary That Could’ve Ended Her Presidential Bid,0
House speaker tells Trump healthcare bill lacks votes: CNN,1
BEST TWEET OF THE DAY,0
WATCH: HOLLYWOOD ACTOR SCOTT BAIO…All In For TRUMP: ‘We Need Somebody to Relentlessly Attack Hillary’,0
HOW PRESIDENT EISENHOWER Solved The Illegal Immigration Problem In America,0
"Under China anthem cloud, rare interest in Hong Kong vs Bahrain soccer friendly",1
CAN HILLARY LIE HER WAY OUT OF THIS ONE? PHYSICIAN Says Hillary Has Parkinson’s Disease…Hillary Admits She Couldn’t Even “Get Up” After Convention,0
Santilli Freed Under Plea Pact as Vegas Shooting Casts Shadow on Bundy Trial,0
"At G20 summit, Trump pledges $639 million in aid to four countries",1
VIRAL VIDEO: Bernie Sanders Socialist Gets Shut Down By Judge Judy,0
 WATCH: Chuck Todd Reveals More Evidence Trump’s Campaign Is A Money Making Scheme,0
 New York Times Columnist Calls Trump A ‘Monster’ For Cutting Heating Assistance In Heartless Budget,0
"Without Evidence, Trump Launches 59 Cruise Missiles, Destroying Syrian Air Force Base",0
HIDDEN CAMERA Shows How Illegal Aliens Steal Jobs From Americans…How They Really Feel About Competing With American Citizens For Jobs [VIDEO],0
 BOMBSHELL: Devin Nunes’ Entire Net Worth Sunk In Company With Strong Ties To Russia,0
BREAKING: FEMALE LAW STUDENT Busts Hillary’s “Oh Sh*t” IT Guy Who Was Seeking Help To Scrub Hillary’s Name From Emails…Wikileaks Applauds!,0
 Four-Year-Old Bursts Into Tears When She Learns Obama Is Leaving Office (VIDEO),0
 Trump’s Meeting With Germany’s Angela Merkel Goes From Awkward To Offensive In Seconds (VIDEO),0
RACE BAITING LIBERALS WILL HATE TRUMP’S CHOICE To Lead Domestic Transition Team,0
"Iran vows to stand with Baghdad, Ankara against Iraqi Kurds' independence push",1
COMEDY GENIUS: [Video] “Bob Ross” Paints Sick Hillary…H-I-L-A-R-I-O-U-S!,0
" Exclusive: Interview With Progressive Superstar Running For Congress, Zephyr Teachout",0
VETERANS CAN’T GET HEALTH CARE…But These MN Somali Muslims Got US Taxpayer Dollars For College…Used It For Jihad,0
BREAKING: CLINTON CLEARED…Was This A Coordinated Last Minute Trick To Energize Hillary’s Base?,0
NBA THREATENS NC…Let Men Share Bathrooms With Your Daughters Or We’ll Cancel All-Star Game,0
GAY MARRIAGE APPROVED BY SUPREME COURT With Ironic Dissenting Opinion From Justice Roberts: “But this court is not a legislature”,0
White House does not rule out Sessions recusal on Russia probes,1
 Trump Gets His A** Handed To Him By Marlee Matlin For Calling Deaf People ‘Retarded’,0
U.S. House Republicans finalize list of rules to kill in Wednesday vote,1
" Hillary Just Responded To Trump’s Pre-Debate Bullsh*t On Twitter, And It’s EPIC (TWEET)",0
Highlights: The Trump presidency on March 13 at 9:05 p.m. EDT,1
" Bitter Cruz Claims He ‘Doesn’t Know’ John Boehner, Forgets Boehner Once Hired Him To Sue A Democrat",0
MEDIA DOWNPLAYS Attack By Unhinged Neighbor On Senator Rand Paul…’Minor Injuries’ Not So Minor,0
MUSLIM ASSIMILATION UPDATE: Migrants Arrested For STONING Transgender Women In GERMANY,0
" Paul Ryan Sharpens His Backstabbing Knife, Prepares War With White House (VIDEO)",0
 LEAKED AUDIO: Trump Picked Miss USA Contestants Based On DISGUSTING ‘Trump Rule’,0
 Comedian Russell Brand DESTROYS Trump In Hilarious Stand-Up Routine (VIDEO),0
MORE QUESTIONS THAN ANSWERS: Was Sandy Hook Shooter Known to FBI Prior to School Massacre?,0
HA! DONALD TRUMP’S Unusual New Year’s Tweet To His “Many Enemies”,0
" Shortly Before Her Death, Nancy Reagan Said She Was Ashamed Of The GOP (VIDEO)",0
Oklahoma Supreme Court strikes down restrictive abortion law,1
BREAKING: Man Rushes To Paris Police Station Doors With Knife Screaming “Allahu Akbar”…Was He Another “Muslim Clock Boy?”,0
YOU’LL NEVER GUESS WHAT’S PREDICTED FOR OBAMA’S GLOBAL WARMING PROMO TRIP TO ALASKA,0
 Hypocrite Republicans Refuse To Investigate Flynn Scandal,0
"Trump says travel ban should be 'larger, tougher and more specific'",1
"Bus drives into pedestrian underpass in Moscow, kills four: agencies",1
Trump says he and China's Xi to try to end opioid crisis,1
REPUBLICAN SENATOR Sends Letter to FBI Director Questioning FBI Relationship to British Spy Who Investigated Trump,0
" Donald Trump Gets Schlonged By His Own Ghost Writer, Who Refuses To Vote For Him (AUDIO)",0
 What Facebook Just Did About Guns Is Going To Drive The NRA Insane,0
MARTHA STEWART Makes Lewd Gesture Towards Trump Portrait At Art Fair…Boycott!,0
Father of Orlando Shooter is Long-time CIA Asset,0
NOT KIDDING: ARIZONA NEWSPAPER Concerned Border Fence Too High For Illegals To Cross Safely,0
WITH 15 DAYS REMAINING In Office…Obama Suddenly Takes An Interest In Chicago Crime…Discusses Commuting Crooked Politician Rod Blagojevich [VIDEO],0
"PUTIN Threatens To Release 20,000 “Top Secret” Emails From Hillary…Why Judge Napolitano Says This Is Very Bad News For Hillary [VIDEO]",0
"SHOCKING VIDEO! SWARM OF OVER 20,000 AFRICAN FREELOADERS Flooding Mexico To Get Into The US…#OpenBordersHillary",0
DETROIT SCHOOLS CHIEF Wants To Shut Down Charter Schools Ranked “Best In The State” To Focus On Public Schools Ranked “Worst Urban School District In Country”,0
 Colbert Grills Sanders On His ‘Revolution For America’ — Sanders’ Response Is Brilliant (VIDEO),0
 George H. W. Bush Writes Letter Showing Trump How To NOT Be A Corrupt President,0
"Trump again vows to bring back U.S. jobs, but offers few details",1
Turkey chides Arabs for 'weak' reaction ahead of Jerusalem summit,1
BAM! THREE THINGS UFC’s Dana White Respects About Donald Trump [Video],0
(VIDEO) UNBELIEVABLE! BLACK JUDGE BERATES VICTIMS OF HOME INVASION AND YOU WON’T BELIEVE WHY,0
 WATCH: Hell Freezes As Fox News Host Calls Republican Party A ‘Disgrace’ For Being Incapable Of Governing,0
 Even His Allies Admit Hillary Won The Debate And Trump Is FREAKING OUT About It,0
 RNC Mouthpiece Launches Petty Whinefest; Escalates Trump’s Feud With The Media,0
NOT KIDDING! Serial Liar Brian Williams Blames “FAKE NEWS” For Hillary’s Loss On MSNBC Last Night [VIDEO],0
TRUMP: “Let Obamacare fail… I’m not going to own it.”,0
White House: Congress would have most impact on fighting tax avoidance,1
 Hillary’s New Ad Brilliantly Uses Those Who Have Endorsed Trump Against Him (VIDEO),0
 ‘Maury’ Show Official Facebook Posts F*CKED UP Caption On Guest That Looks Like Ted Cruz (IMAGE),0
Mnuchin says no regrets over government plane use,1
 Incoming Trump Deputy Sec. Of State Blames Russian Hacking On Obama ‘False Flag’ (VIDEO),0
 Non-Transgender Woman Harassed In Bathroom After Donating Hair To Cancer Patients (VIDEO),0
 State Department Confirms Hillary Clinton Did Not Use Her Position For Foundation Favors,0
U.S. NEWS and WORLD REPORT Publishes List Of TOP 10 MOST POPULAR NATIONS Where Refugees Want To Live,0
BIGGER THAN SNOWDEN: Wikileaks ‘Vault 7’ Classified CIA leak  – What Does It Mean?,0
Republican Senator McCain will return Tuesday for healthcare vote,1
 Here’s Why 2016 Will Be The Year Of The Woman,0
 So Much For Outreach: Black Staffers Are Jumping Ship From The RNC,0
 Aziz Ansari Just Told Trump To ‘Go F*ck Himself’ As Only He Can (TWEET),0
" PROOF: Republicans Are Blocking Black Voters, This Court Case Is Exposing Them",0
" The PGA Just Gave Donald Trump A Big Middle Finger, And He’s P*ssed",0
WOW! New Email (Pictured) Uncovered Shows Hillary Telling Top Aide It’s A ‘Good Idea’ To Lie,0
GENERAL FLYNN: The Right Stuff…You’re In Good Hands America! [Video],0
"WATCH: KELLYANNE CONWAY Gives Dreaded Answer To Liberal Hack, “This Week” Host George Stephanopoulos’ Question About Trump’s Plans To Run In 2020",0
 Watch Elizabeth Warren Clobber Trump And Scott Brown: ‘Celebrity Apprentice Meets Biggest Loser’,0
 Meet The INCREDIBLY Racist GOP Senator That Just Endorsed Trump (VIDEO),0
JPMORGAN CEO Blows Up at the DC Dysfunction: Tired of Listening to the ‘Stupid Sh*t’ [Video],0
"Knifeman attacks soldier in Paris subway, terrorism probe opened",1
BOOM! Rep Louie Gohmert (R-TX) Rips Into Obama’s Gun Grabbing Legislative Minions: “Radical ISLAM Killed These People!” [VIDEO],0
 Carrier Workers BLAST Trump: ‘He Lied His Ass Off’,0
FLASHBACK: Mark Steyn: Why The US Is Becoming A Banana Republic [Video],0
 Senator Asks DOJ To Step In After White Supremacists Vow To Engage In Poll Watching,0
ISLAND FULL OF ESTABLISHMENT MILLIONAIRES Wants To Stop Trump…Will They Succeed?,0
Trump pick for China ambassador sees 'win-win' boost to trade ties,1
"NOT GRASSROOTS: #Ferguson Protestors PAID Over $5K To Attack Police, Instigate Violence And Disrupt",0
"Which States Are Americans Are Moving From, Where Are They Moving To…And Why?",0
TRUMP GIRLS Give Shout Out To Crooked Hillary…And Bring Down The House: “If The Justice Department Don’t Want To Indict You…The American People Will Indict You” [VIDEO],0
LAURA INGRAHAM: GOP Senior Senators “Laughed Out Loud” At Building Border Wall…”Actively Working Against” Trump [Video],0
BREAKING: OBAMACARE REPEAL Clears First Hurdle…Dems Get Snarky,0
INCOMING FRESHMEN Are Put On Notice With Welcome Letter From U of Chicago Dean Of Students…”Trigger Warning” Crybabies Stay Home,0
LIBERAL LUNATIC Who Threatened to “Kill” Republican Senator Gets a Dose of Karma,0
 Trump Tells His Supporters Poor People Are Too Stupid To Be In His Cabinet (VIDEO),0
Europe could soon be within range of North Korean missiles: France,1
LIST OF COMEY’S 10 BIGGEST SCREW UPS As FBI Director…Why His Firing Was Long Overdue,0
BREAKING EMAIL LEAK: “Bernie needs to be ground to a pulp…Crush him as hard as you can”,0
Brazil's Temer faces new graft charges over JBS testimony,1
False Flag Attack Against Cuba: A Plan Hatched by the Pentagon,0
 Trump Supporters Terrorize An American Woman On The Subway For Wearing A Hijab,0
 Amazing 1922 Article On Hitler Perfectly Predicts Rise Of Trump (TWEET),0
JUST IN: CROOKED DOJ OFFICIAL Didn’t Reveal That His Wife Was Being Paid By Fusion GPS to Get Dirt on Trump [Video],0
LAUGHABLE! HILLARY DEFENDS Maxine “James Brown Wig” Waters and WH Press Corp “Toddler” April Ryan [Video],0
IMMIGRANTS FROM SOVIET UNION Want To Know Why Americans Support Bernie Sanders,0
"Prior to his SEC nomination, Clayton communicated with SEC contractor",1
FACTBOX: About 6.1 million without power in U.S. Southeast after Irma: utilities,1
FBI Release Oregon Video Footage Depicting Death of Robert Lavoy Finicum – But Questions Remain,0
LESTER HOLT PULLS A “Candy Crowley” 5 Times…Joins Team Hillary To Help Debate Trump,0
Trump handling of security information at Mar-a-Lago queried by House panel,1
FORMER FBI ASST DIRECTOR: “Jim Comey ‘Danced With The Devil’…I’m Glad He’s Gone” [VIDEO],0
CAUGHT ON TAPE: HORRIFIC ISLAMIC TERROR IN GERMANY…Terrorist Shouts “Allahu Akbar!”…Children Targeted,0
 It’s About Time! Twitter Just Kicked Off A Bunch Of Alt-Right Accounts For Hate Speech,0
"TREASON? White House Says It’s “Entirely likely,” “Even expected” Iran Will Use $Billions In Sanctions Relief For Terrorism [VIDEO]",0
White House says Trump tweet meets Comey tapes records request,1
 New Group Of Armed Idiots Show Up To Provide ‘Security’ For Bundy Militia Terrorists (VIDEO),0
 Trump Angrily Goes After Hillary’s Competency With Misspelled Tweet,0
Syrian opposition: Russia conference aims to rehabilitate Assad,1
 Obama Just Got A Little More Than Pissed At Those Claiming He’s Soft On Wall Street,0
 WATCH: Chuck Todd Puts The Screws To Mitch McConnell For Not Giving Merrick Garland A Chance,0
German admits selling gun to Munich attack shooter,1
AMERICA’S OLDEST Suit Manufacturer Drops NFL Ads: “Our companies will not condone unpatriotic behavior!”,0
 Speaker Of The Big House: Child Molester Dennis Hastert To Spend Over A Year In Jail,0
THE WORLD SHOULD BE OUTRAGED By Sweden’s Reward System For Returning Jihadists,0
BOEHNER ANNOUNCES HIS FINAL ACT OF COWARDICE As He Steps Down Before Being Ousted As Speaker,0
Russian military: Syria government troops control 85 percent of Syria - agencies,1
TARGET MAKES DECISION TO ENDANGER Our Children By Allowing Men In Little Girls Bathrooms,0
CNN CLOWN Who Cries About “FAKE NEWS” Uses Unverified Story To Push Islamaphobia Lie On Viewers [VIDEO],0
NOT KIDDING: DEMOCRATS Are Calling For Obama To Be Hillary’s Running Mate…But Is That Legal?,0
 WATCH: President Obama Dares Republicans To Support Gun Control To Prove They Care About Cop Safety,0
 Trump’s National Security Adviser Thinks Obama Was Right About Terrorism All Along,0
HARVARD BULLIED INTO Dropping 80 Year Old “Racist” Law School Emblem,0
Trump could pull out of global climate accord in a year: lawyers,1
South Africa's Ramaphosa steps up criticism ahead of ANC leadership vote,1
"NO WONDER HE’S SMILING: Michigan’s Most Liberal College Awards President Salary Increase To $772,500",0
"BREAKING: GA, KY, WV Confirm They Suspect Obama’s DHS Hacked Their Election Networks [VIDEO]",0
WHY THESE ARMY ROTC CADETS WERE PRESSURED INTO WEARING HEELS WILL HAVE YOU SEEING RED…,0
FLASHBACK: Chilling ’60 Minutes’ Interview with George Soros Nearly 20 Years Ago,0
" Trump’s List Of ‘Unreported’ Terror Attacks Is Out, And It’s ABSURD (CITATIONS)",0
RED FLAG IN CLINTON’S FBI INTERVIEW Shocks Former Prosecutor Andrew McCarthy,0
 Something Weird Is Happening With Jared Kushner’s Hair,0
UN NEWS AGENCY SCRUBS TWEET Calling On Americans Abroad To ‘Stop Trump’,0
" As World Trade Center Fell, Donald Trump Boasted His Tower Was Now The Biggest In Manhattan",0
Unlikely allies eye vote to legalize cannabis in New Zealand,1
Bulgarians use 'speed dating' to get know migrants,1
THE REAL REASON JOE BIDEN HASN’T ANNOUNCED HE’S RUNNING YET: Reliable Investigative Reporter Shares The Disturbing Inside Scoop,0
NY TIMES RELEASES Dramatic Video of Keith Scott Shooting: “Drop The Gun…Drop The F*#king Gun!”,0
DISNEY WORKER To Testify About Having To Train His Foreign Worker Replacement,0
 The Pope Just Called Most American Employers (And Donald Trump) ‘Bloodsuckers’,0
Turkish foreign minister says Assad administration must be removed,1
PUTIN ACCUSES U.S. Of Leaking Flight Path Of Russian Plane Shot Down By Turkey…Turkey Buying ISIS Oil,0
Hawaii issues first challenge to Trump's new travel ban,1
 Trump Planning ‘Football Stadium Rallies’ In Red States To Push Trumpcare Through,0
WHAT IS BLACK PRIVILEGE? [Video],0
"NOT SO FAST: CA LIBS TRY TO ‘Drought Shame’ Conservative Actor Tom Selleck For ‘Stealing’ Water, But Ventura County Sheriff Disagrees",0
BREITBART SENIOR EDITOR SPEAKS OUT On Bannon’s Departure…Declares #War on the Left [Video],0
New 9/11 Trailer – Featuring Charlie Sheen and Whoopi Goldberg,0
 New Republican SCOTUS Tactic: Who Needs 9 Justices Anyway?,0
House tax panel chair: corporate tax cut may take 'several steps',1
NO SHAME! MSNBC ANCHOR Attacks Critically Injured Steve Scalise Who Can’t Defend Himself [Video],0
 Australia Prime Minister Tells Trump To Man Up And Accept Refugees Because ‘A Deal’s A Deal’,0
 Donald Trump Thanks The ‘Poorly Educated’ For Handing Him Victory In Nevada (VIDEO),0
 Watch Hillary’s Reaction When Security Tries To Kick Shirtless Male Supporters Out Of Her Rally,0
Michigan governor denies misleading U.S. House on Flint water,1
GERMAN COURT RULES “Sharia Police” Patrolling City Streets Did NOT Break Law…INSANE Video Shows Muslim Men Patrolling Streets,0
 House Majority Leader REVELATION: ‘I Think Putin Pays Trump’,0
JESSE WATTERS Takes On Young Anti-Trump Protesters: “He said that black people are ignorant” [Video],0
 Alabama Supreme Court SHOCKS Conservatives With This Latest Ruling,0
HORRIBLE! MAXINE WATERS CALLS Trumps “Kremlin Klan” A “Bunch of Scumbags” [Video],0
 The Latest Delusion From Devin Nunes Will Make You SICK — This Is Exactly Why He Can’t Be Trusted,0
China complains about Taiwan content in U.S. defense act,1
JUST IN: SUPREME COURT Rules On Trump Travel Ban,0
Rappoport: ‘CNN Already Deflecting From the Susan Rice Scandal’,0
BREAKING: Wikileaks To Give Tech Companies Exclusive Access To CIA Hack Tools,0
[Video] HISPANIC CANDIDATE FOR SENATOR IN CA MAKES OFFENSIVE REMARK ONLY A DEMOCRAT COULD GET AWAY WITH,0
Britain to limit acid sales after steep rise in assaults,1
" ‘Calexit’ Is Really A Thing, Might Mean Actual Secession (DETAILS)",0
 Reporter: How Creepy Donald Trump ‘Hit On’ Me Today (TWEET),0
NO KIDDING! HERE’S WHY HILLARY SUPPORTERS Will Get Us ALL KILLED [VIDEO],0
 Spicer: It Would Be ‘Misguided And Wrong’ To NOT Handcuff 5-Year-Old Muslim Children (VIDEO),0
" Trump Fan Puts Disgusting, Racist Float Of Obama In 4th Of July Parade (IMAGES)",0
 Intel Committee Member: ‘Innocent People Don’t Ask For Immunity’ (VIDEO),0
(VIDEO) CRINGE INDUCING: HILLARY BRINGS OUT THE FAKE SOUTHERN ACCENT ON HER FIRST CAMPAIGN TRIP TO THE SOUTH,0
RAPPER KANYE WEST Reveals His Choice For President During Concert…Crowd Goes Nuts! [Video],0
HILLARY WORKED FEVERISHLY To Return 10 Russian Spies Operating In U.S. In Midst Of Selling 20% Of U.S. Uranium To Russia,0
Senate Democrats ask Trump attorney general pick to recuse himself from Russia probes,1
 Alabama County Succeeds In Re-Instituting School Segregation,0
"In schools and hospitals, Turkey carves north Syria role",1
France sees U.S. strike on Syria as tool to push for peace talks: Hollande,1
Top U.S. Senate Democrat holds out hope for Obamacare subsidies,1
WOW! Governor Kasich Just Revealed How He Did His Part To Make Hillary Clinton Our Next President,0
BREAKING: MYSTERIOUS METAL OBJECT Flings Out Of Hillary’s Pant Leg During Apparent Convulsion Or Seizure [Video],0
"BREAKING BOMBSHELL: Blonde Clinton Neighbor, Dubbed The “Energizer” Gets $2 MILLION From Clinton “Charity”",0
HYSTERICAL! Maxine Waters for POTUS? “Oh no! We don’t elect poverty pimps!” [Video],0
"Peru's president pardons ex-leader Fujimori, citing his health",1
 Supreme Court Unanimously Rejects Republican’s Latest Election Rigging Scheme,0
 Man Who Pulled Glock On Portland Protesters Was Armed With Five Magazines Of Ammo (VIDEO),0
PRICELESS! BILL MAHER CALLS Senator Elizabeth Warren “Pocahontas” During Interview [VIDEO],0
"“ALLAHU AKBAR” MUSLIM EXTREMISTS Forced Catholic Priest At Knifepoint To Kneel While They Performed “Arabic Sermon”….Filmed Beheading Of Priest…Two Terrorists Shot DEAD…19 Yr Old Was KNOWN TERRORIST Allowed To Live With Parents, Roamed Freely During Day [VIDEO]",0
(Video) Hispanic Woman Speaks Up And Gives BEST DEFENSE of Donald Trump EVER!,0
JUST IN: RAND PAUL ASSAULTED By Democrat Doctor…Here’s What We Know About The Attacker,0
" Trump Explodes In Rage At Debate Results, Indicates He WON’T Accept An Election Loss (DETAILS)",0
ARE THE ANTI-TRUMP PROTESTS Becoming The New “Ferguson” For Illegals And Democrats? [Video],0
" Spicer Wears National Symbol Of ‘Distress’ On His Lapel During Briefing, Internet Has Field Day",0
 Even Staunch Republican Ben Stein Says He’d Support Sanders Or Clinton Over Trump (VIDEO),0
MUST SEE RESULTS OF NEW POLL Asking Americans One Word They Associate With Hillary,0
"COWARDLY BLACK BLOC THUG Dane Powell Pleads Guilty…Faces 6 Yrs In Prison For Rioting, Assaulting Police During Trump’s Inauguration [VIDEO]",0
"OBAMA RAMPS UP Militarization Of EPA, FDA, VA While Obsessing Over Taking Guns From Citizens",0
Israeli minister reveals covert contacts with Saudi Arabia,1
BERNIE SUES To Allow 17 Year Olds To Vote,0
BREAKING: TRUMP Announces “Phenomenal” Tax Cut Plan For Businesses In Next 2-3 Weeks…Stock Markets Respond [VIDEO],0
Croatia jails Serb paramilitary commander for war crimes,1
BREAKING: SUPREME COURT BLOCKS TEXAS ABORTION RESTRICTIONS,0
" GOP Ex-Gov Of New Jersey Attacks Christie For Endorsing Trump, Will Vote Blue If He Wins",0
 Donald Trump Is Clearly Panicking; Avoiding The People Who Voted For Him,0
100% FED UP! WITH HILLARY 2016? WE’VE GOT THE AWESOME ANSWER AND REASONS #WHYIMNOTVOTINGFORHILLARY,0
WATCH TV NEWS CREW GO UNDERCOVER: “Homeless” Taking Credit Cards? Panhandlers Living In High Rent Neighborhoods?,0
AFTER GM’S TAXPAYER BAILOUT AND $10 BILLION IN FORGIVEN DEBT…Cars Now Made In China [Video],0
U.S. military says conducted air strike against ISIS in Somalia,1
Nasty Liberal Lawyer Just Got A Dose Of Karma After Saying He’d ‘Be Ok’ If Female Trump Official Was Sexually Assaulted,0
 Report: Turns Out Most Of Trump’s ‘Charity’ Was Giving Free Golf To His Business Friends,0
 Greta Van Susteren Slams Fox News For Not Dealing With Roger Ailes Sooner,0
 OK Cop Shoots Family Dog During Child’s Birthday Party (VIDEO),0
 Everyone Is Freaking Out Over This ‘Visitor’ At A Bernie Sanders Rally (VIDEO/TWEETS),0
SHOCKER! BRATTY KID WHO SAID “Screw Our President!” Is Drew Carey’s Son! [Video],0
Former DNC Chair ‘Felt Like A Slave’… Wanted to Replace Hillary With One Of Two Options After Fainting Spell Gave Campaign ‘Odor of Failure’,0
"TEXAS CONGRESSMAN Lets Screaming Leftist Agitator Have It: “You sir, SHUT UP!” [Video]",0
